, ms_accelerometer_x, ms_accelerometer_y, ms_accelerometer_z,outcome
21818,-0.12597656,-0.5131836,-0.50390625,0
21819,-0.4619141,-0.1352539,-0.83203125,0
21820,-0.9956055,-0.17529298,-0.61816406,0
21821,-0.63745123,0.002197266,-0.21069336,0
21822,-0.49291992,0.124267586,-0.27124023,0
21823,-0.9067383,0.39916992,-0.34765628,0
21824,-0.85571295,0.2734375,-0.52441406,0
21825,-0.6528321,0.40405276,0.3544922,0
21826,-0.64917,0.27929688,0.25634766,0
21827,-0.5371094,-0.24438477,0.10498047,0
21828,-0.5371094,-0.24438477,0.10498047,0
21829,-0.4621582,-0.17309572,0.16357423,0
21830,-0.38842773,-0.3269043,0.3935547,0
21831,-0.46948242,-0.54345703,0.36547852,0
21832,-0.31152344,-0.36083987,0.70214844,0
21833,-0.5136719,-0.68603516,0.7912598,0
21834,-0.31884766,-0.0925293,0.8679199,0
21835,-0.2426758,0.04248047,1.1218262,0
21836,-0.2915039,-0.025390627,0.98999023,0
21837,0.081054695,0.21069336,1.0063477,0
21838,0.48583984,1.1806641,1.7653809,0
21839,0.85668945,0.14257812,2.938721,0
21840,-0.22167969,0.23852539,1.359131,0
21841,-0.3581543,0.609375,0.58569336,0
21842,0.08300781,0.38842773,0.41674805,0
21843,-0.12841797,0.4177246,0.71240234,0
21844,-0.049072266,0.30786133,0.96899414,0
21845,-0.16821289,0.64917,1.0507812,0
21846,-0.1525879,0.3701172,0.89575195,0
21847,-0.13793945,0.25683594,0.8730469,0
21848,-0.060302738,0.46606445,0.8972168,0
21849,-0.026123049,0.5703125,0.8720703,0
21850,-0.043457035,0.64086914,0.8198243,0
21851,-0.07324219,0.6369629,0.7836914,0
21852,-0.07421875,0.61083984,0.7861329,0
21853,-0.07812501,0.54541016,0.8208008,0
21854,-0.055908207,0.56152344,0.8271485,0
21855,-0.080566406,0.55810547,0.83935547,0
21856,-0.080566406,0.55810547,0.83935547,0
21857,-0.080566406,0.55810547,0.83935547,0
21858,-0.10961915,0.52319336,0.850586,0
21859,-0.10961915,0.52319336,0.850586,0
21860,-0.13061523,0.5214844,0.83667,0
21861,-0.13061523,0.5214844,0.83667,0
21862,-0.12939453,0.564209,0.82568365,0
21863,-0.12939453,0.564209,0.82568365,0
21864,-0.119384766,0.5788574,0.8178711,0
21865,-0.119384766,0.5788574,0.8178711,0
21866,-0.072753906,0.5698242,0.7963868,0
21867,-0.06762695,0.5839844,0.8066407,0
21868,-0.081054695,0.56640625,0.8242188,0
21869,-0.081054695,0.56640625,0.8242188,0
21870,-0.10180664,0.56396484,0.8276367,0
21871,-0.10180664,0.56396484,0.8276367,0
21872,-0.1147461,0.56762695,0.80883795,0
21873,-0.09863282,0.5793457,0.80200195,0
21874,-0.087890625,0.5695801,0.80566406,0
21875,-0.10522462,0.5944824,0.80566406,0
21876,-0.09741211,0.5488281,0.81542975,0
21877,-0.10107422,0.5703125,0.8112793,0
21878,-0.08984376,0.5839844,0.80615234,0
21879,-0.08496094,0.58618164,0.8139649,0
21880,-0.0925293,0.5715332,0.8203125,0
21881,-0.095947266,0.56518555,0.8178711,0
21882,-0.09399414,0.56689453,0.8132325,0
21883,-0.08837891,0.57055664,0.80126953,0
21884,-0.095214844,0.5786133,0.8076172,0
21885,-0.09863282,0.57592773,0.8146973,0
21886,-0.09692383,0.57250977,0.82299805,0
21887,-0.09863282,0.5800781,0.8105469,0
21888,-0.09936524,0.58251953,0.80615234,0
21889,-0.10498047,0.5817871,0.8081055,0
21890,-0.099853516,0.5732422,0.8120117,0
21891,-0.092285156,0.5629883,0.8095704,0
21892,-0.084716804,0.55810547,0.8095704,0
21893,-0.07885743,0.5678711,0.8112793,0
21894,-0.09057618,0.57836914,0.8166504,0
21895,-0.0913086,0.5644531,0.8156738,0
21896,-0.09497071,0.5583496,0.81591797,0
21897,-0.10058594,0.5710449,0.81811523,0
21898,-0.10205078,0.5812988,0.8112793,0
21899,-0.09814453,0.5854492,0.80224615,0
21900,-0.09326172,0.58154297,0.8071289,0
21901,-0.0859375,0.5690918,0.8137207,0
21902,-0.08642578,0.5666504,0.81274414,0
21903,-0.09887695,0.57177734,0.81542975,0
21904,-0.096435554,0.5727539,0.8120117,0
21905,-0.09765625,0.5769043,0.80908203,0
21906,-0.0925293,0.5749512,0.80615234,0
21907,-0.09765625,0.5744629,0.81250006,0
21908,-0.10375977,0.57592773,0.8149414,0
21909,-0.09448242,0.5686035,0.81591797,0
21910,-0.08032227,0.5588379,0.81250006,0
21911,-0.084228516,0.58154297,0.81152344,0
21912,-0.08984376,0.57788086,0.81225586,0
21913,-0.09375,0.5751953,0.8105469,0
21914,-0.09301758,0.5473633,0.81542975,0
21915,-0.08764649,0.54418945,0.81591797,0
21916,-0.09082031,0.5720215,0.81250006,0
21917,-0.099853516,0.5878906,0.814209,0
21918,-0.09667969,0.5876465,0.8076172,0
21919,-0.095947266,0.5930176,0.8110352,0
21920,-0.10375977,0.5979004,0.81518555,0
21921,-0.10302735,0.5834961,0.8208008,0
21922,-0.095458984,0.5678711,0.81591797,0
21923,-0.08178712,0.5605469,0.8039551,0
21924,-0.08764649,0.5522461,0.8100586,0
21925,-0.103271484,0.5710449,0.8210449,0
21926,-0.103271484,0.5715332,0.8215332,0
21927,-0.095458984,0.56884766,0.8205567,0
21928,-0.08081055,0.5678711,0.8168946,0
21929,-0.079833984,0.57250977,0.81835943,0
21930,-0.080566406,0.5690918,0.8139649,0
21931,-0.087890625,0.57299805,0.8093262,0
21932,-0.099853516,0.5751953,0.8095704,0
21933,-0.08935547,0.564209,0.8132325,0
21934,-0.095214844,0.56469727,0.81347656,0
21935,-0.09204102,0.5671387,0.81225586,0
21936,-0.09448242,0.578125,0.810791,0
21937,-0.095214844,0.5776367,0.8110352,0
21938,-0.09301758,0.5744629,0.8132325,0
21939,-0.0871582,0.5739746,0.8139649,0
21940,-0.08837891,0.5739746,0.8105469,0
21941,-0.09570313,0.56811523,0.8144531,0
21942,-0.09863282,0.56884766,0.8144531,0
21943,-0.08569336,0.56933594,0.810791,0
21944,-0.087890625,0.56762695,0.81274414,0
21945,-0.08886719,0.5727539,0.8171387,0
21946,-0.088134766,0.576416,0.8139649,0
21947,-0.08886719,0.5751953,0.81152344,0
21948,-0.091796875,0.5773926,0.8103028,0
21949,-0.09350587,0.5734863,0.810791,0
21950,-0.1003418,0.5661621,0.8168946,0
21951,-0.09399414,0.5629883,0.8168946,0
21952,-0.091552734,0.5744629,0.81518555,0
21953,-0.08691407,0.5769043,0.8144531,0
21954,-0.08691407,0.57666016,0.8146973,0
21955,-0.09326172,0.57373047,0.8215332,0
21956,-0.076171875,0.5437012,0.81591797,0
21957,-0.07910156,0.5439453,0.8093262,0
21958,-0.08276367,0.5593262,0.8105469,0
21959,-0.10253906,0.5864258,0.82177734,0
21960,-0.10009766,0.5942383,0.81811523,0
21961,-0.08496094,0.56347656,0.81152344,0
21962,-0.08496094,0.56347656,0.81152344,0
21963,-0.085449226,0.56274414,0.81811523,0
21964,-0.096191406,0.5673828,0.8171387,0
21965,-0.1027832,0.5715332,0.81250006,0
21966,-0.096435554,0.5739746,0.8129883,0
21967,-0.0859375,0.5708008,0.8171387,0
21968,-0.08129883,0.55493164,0.82299805,0
21969,-0.087402344,0.5588379,0.8222656,0
21970,-0.08935547,0.5656738,0.8210449,0
21971,-0.089111336,0.56591797,0.8205567,0
21972,-0.08569336,0.57470703,0.8095704,0
21973,-0.09423829,0.5715332,0.81225586,0
21974,-0.09741211,0.5703125,0.81176764,0
21975,-0.096191406,0.5715332,0.81518555,0
21976,-0.08496094,0.5671387,0.8146973,0
21977,-0.08984376,0.5751953,0.8120117,0
21978,-0.09741211,0.564209,0.82958984,0
21979,-0.087402344,0.56811523,0.8310547,0
21980,-0.08862305,0.56152344,0.828125,0
21981,-0.08862305,0.56152344,0.828125,0
21982,-0.08666992,0.55249023,0.7910156,0
21983,-0.09082031,0.5666504,0.7868653,0
21984,-0.100830086,0.60131836,0.79858404,0
21985,-0.089111336,0.57788086,0.8063965,0
21986,-0.0793457,0.57836914,0.8076172,0
21987,-0.08691407,0.576416,0.8083496,0
21988,-0.09204102,0.57250977,0.81274414,0
21989,-0.09448242,0.5727539,0.8095704,0
21990,-0.104003906,0.57470703,0.80126953,0
21991,-0.09887695,0.58251953,0.8103028,0
21992,-0.091796875,0.5810547,0.8120117,0
21993,-0.080566406,0.5734863,0.81152344,0
21994,-0.08325196,0.57788086,0.8081055,0
21995,-0.08300781,0.58203125,0.8076172,0
21996,-0.08886719,0.57788086,0.8095704,0
21997,-0.09106445,0.5734863,0.8137207,0
21998,-0.09814453,0.56884766,0.8129883,0
21999,-0.097167976,0.57373047,0.8120117,0
22000,-0.095214844,0.5864258,0.80590826,0
22001,-0.091796875,0.5822754,0.8063965,0
22002,-0.09326172,0.57250977,0.81274414,0
22003,-0.09033203,0.57470703,0.8168946,0
22004,-0.07446289,0.5891113,0.81616217,0
22005,-0.11206055,0.5761719,0.8278809,0
22006,-0.119384766,0.5695801,0.8542481,0
22007,-0.05126953,0.72802734,1.0390625,0
22008,0.1459961,0.76220703,1.0466309,0
22009,0.05493164,0.5180664,1.0637207,0
22010,0.05493164,0.5180664,1.0637207,0
22011,-0.021484375,0.3681641,1.1181641,0
22012,-0.13891602,0.22851562,1.29834,0
22013,-0.08276367,0.31323245,1.354248,0
22014,-0.08276367,0.31323245,1.354248,0
22015,0.008300781,0.4243164,1.4772949,0
22016,0.12280274,0.50024414,1.2849121,0
22017,0.12280274,0.50024414,1.2849121,0
22018,0.12280274,0.50024414,1.2849121,0
22019,0.1418457,0.54907227,1.2995605,0
22020,0.1418457,0.54907227,1.2995605,0
22021,0.22851562,0.5678711,1.260254,0
22022,0.22851562,0.5678711,1.260254,0
22023,0.2512207,0.5070801,1.2348633,0
22024,0.2512207,0.5070801,1.2348633,0
22025,0.099121094,0.39306644,1.2104493,0
22026,0.099121094,0.39306644,1.2104493,0
22027,0.06225586,0.45092776,1.1064453,0
22028,-0.092773445,0.41943362,0.87255865,0
22029,-0.4650879,0.26904297,0.39941406,0
22030,-0.87719727,0.42944336,-0.24951172,0
22031,-0.85937506,-0.3513184,-0.059326172,0
22032,-0.85937506,-0.3513184,-0.059326172,0
22033,-0.8916016,-0.36791992,-0.09472656,0
22034,-0.81616217,-0.40039065,-0.3110352,0
22035,-0.81616217,-0.40039065,-0.3110352,0
22036,-0.82202154,-0.40673828,-0.38720706,0
22037,-0.77319336,-0.40356445,-0.46777347,0
22038,-0.77319336,-0.40356445,-0.46777347,0
22039,-0.756836,-0.4589844,-0.3984375,0
22040,-0.76220703,-0.42944336,-0.44750977,0
22041,-0.7614746,-0.45947266,-0.48754886,0
22042,-0.79907227,-0.5344238,-0.5456543,0
22043,-0.84887695,-0.44189453,-0.5913086,0
22044,-0.8203125,-0.30004886,-0.5969238,0
22045,-0.88378906,-0.12890625,-0.7097168,0
22046,-0.810791,0.1723633,-0.5673828,0
22047,-0.8613281,0.3615723,-0.25830078,0
22048,-0.95971686,0.25341797,-0.24194337,0
22049,-0.9440918,0.22485352,-0.26831055,0
22050,-0.8581543,0.20214844,-0.125,0
22051,-0.63549805,0.03881836,0.19335938,0
22052,-0.27416992,-0.38891602,0.37817383,0
22053,-0.3813477,-2.0126953,0.32177734,0
22054,-0.14331055,-1.590332,0.24414064,0
22055,-0.26367188,-1.6564943,-0.5383301,0
22056,-0.08251954,-2.2890625,-0.65844727,0
22057,-0.026611328,-1.2473145,-0.51293945,0
22058,-0.4675293,-0.3347168,-0.53686523,0
22059,-0.7436524,-0.059814453,-0.5090332,0
22060,-0.79565436,-0.09082031,-0.40966797,0
22061,-0.6984863,0.11328126,-0.3813477,0
22062,-0.67480475,0.1826172,-0.37158203,0
22063,-0.81274414,0.27124023,-0.51586914,0
22064,-0.831543,0.38940433,-0.5786133,0
22065,-0.8444824,0.2229004,-0.27563477,0
22066,-0.8979492,0.16015625,-0.14648438,0
22067,-0.89282227,0.07958985,0.084716804,0
22068,-0.84277344,-0.20703125,0.20141602,0
22069,-0.84277344,-0.20703125,0.20141602,0
22070,-0.7700196,-0.95043945,0.12792969,0
22071,-0.78344727,-1.0175781,-0.042724613,0
22072,-0.74121094,-1.1630859,-0.8474121,0
22073,-0.47192383,-1.7321777,-0.8044434,0
22074,-0.6311035,-0.84619147,-0.39697266,0
22075,-0.7770996,-0.32299805,-0.33032227,0
22076,-0.8103028,-0.16992188,-0.29541016,0
22077,-0.94653326,0.08886719,-0.1574707,0
22078,-0.91943365,0.21655273,-0.17358398,0
22079,-0.83862305,0.34204102,-0.25756836,0
22080,-0.8171387,0.3989258,-0.24487306,0
22081,-0.814209,0.10375977,-0.4645996,0
22082,-0.9133301,0.03100586,-0.40771487,0
22083,-0.8552246,0.20483398,-0.047851566,0
22084,-0.7541504,-0.12939453,0.18164062,0
22085,-0.7277832,-0.6059571,0.20727539,0
22086,-0.7470703,-0.98046875,0.05297852,0
22087,-0.8046875,-1.375,-0.28930664,0
22088,-0.68896484,-0.94555664,-0.8120117,0
22089,-0.5007324,-1.6425782,-0.8330079,0
22090,-0.44262695,-1.3303223,-0.5029297,0
22091,-0.6254883,-0.9016113,-0.39990234,0
22092,-0.8044434,-0.27685547,-0.24511719,0
22093,-0.8063965,-0.27392578,-0.16601562,0
22094,-0.8881836,-0.12451172,-0.1394043,0
22095,-0.73657227,0.39111328,-0.09350587,0
22096,-0.86523443,0.5583496,-0.16674805,0
22097,-0.78906256,0.34204102,-0.49145508,0
22098,-0.83935547,0.39086917,-0.33227542,0
22099,-0.864502,0.331543,-0.32739258,0
22100,-0.8569336,0.1652832,-0.024169922,0
22101,-0.7561036,0.060058594,0.09448242,0
22102,-0.7380371,-0.15795898,0.23168947,0
22103,-0.66552734,-0.54296875,0.20214844,0
22104,-0.532959,-0.93237305,0.009521484,0
22105,-0.5588379,-1.3830566,-0.17382814,0
22106,-0.32934573,-1.4204102,-0.084716804,0
22107,-0.18676758,-1.9375,-0.46044925,0
22108,0.0078125,-1.7492676,-0.29467773,0
22109,-0.42651367,-0.9741211,-0.5048828,0
22110,-0.6999512,-0.5949707,-0.5241699,0
22111,-0.6564942,-0.036865234,-0.27905273,0
22112,-0.7399903,0.07861328,-0.18652344,0
22113,-0.7746582,0.22875978,-0.15893555,0
22114,-0.7219238,0.55981445,-0.31152344,0
22115,-0.7561036,0.48120117,-0.4423828,0
22116,-0.7907715,0.3183594,-0.17553711,0
22117,-0.86328125,0.28344727,-0.084472656,0
22118,-0.84594727,0.091796875,0.012939453,0
22119,-0.74804693,-0.058105472,0.25219727,0
22120,-0.71533203,-0.33300784,0.35302734,0
22121,-0.6730957,-0.6938477,0.20898439,0
22122,-0.7634278,-1.2897949,-0.15625001,0
22123,-0.7270508,-1.3063966,-0.31542972,0
22124,-0.5463867,-1.1884766,-0.82568365,0
22125,-0.47729495,-2.0429688,-0.8876953,0
22126,-0.36132812,-1.6030275,-0.5432129,0
22127,-0.58081055,-0.9133301,-0.40454102,0
22128,-0.64477545,-0.5061035,-0.45507812,0
22129,-0.7944336,0.036621094,-0.21899414,0
22130,-0.7739258,0.14428711,-0.007324219,0
22131,-0.7739258,0.14428711,-0.007324219,0
22132,-0.7492676,0.58203125,0.048095703,0
22133,-0.7736817,0.39208984,-0.2866211,0
22134,-1.1345215,0.4685059,-0.32958984,0
22135,-1.097168,0.41186523,-0.13110352,0
22136,-0.83032227,0.25146484,0.1213379,0
22137,-0.9206543,0.05297852,0.07495117,0
22138,-0.6330567,-0.014160157,0.25195312,0
22139,-0.43676758,-0.5065918,0.24340822,0
22140,-0.22167969,-0.9301758,0.06347656,0
22141,-0.11376953,-1.6367189,0.057861328,0
22142,-0.08178712,-1.6059572,-0.097167976,0
22143,0.12695312,-2.2929688,-0.01977539,0
22144,0.10156251,-1.6520997,0.0979004,0
22145,0.0234375,-1.3249512,-0.1555176,0
22146,-0.25439453,-0.91625977,-0.31518555,0
22147,-0.35766602,-0.7741699,-0.28027344,0
22148,-0.56518555,0.08129883,-0.17285156,0
22149,-0.70117193,0.20092775,-0.13842773,0
22150,-0.7397461,0.3383789,-0.2211914,0
22151,-0.7783203,0.4921875,-0.46118167,0
22152,-0.89892584,0.50561523,-0.4580078,0
22153,-0.8852539,0.328125,-0.3239746,0
22154,-0.8852539,0.328125,-0.3239746,0
22155,-0.77807623,0.19262695,0.017089844,0
22156,-0.7158204,0.14379883,0.07446289,0
22157,-0.7294922,-0.2426758,-0.124267586,0
22158,-0.36450198,-0.3112793,0.08666992,0
22159,0.008300781,-0.654541,0.74853516,0
22160,-0.45092776,-1.762207,0.34619144,0
22161,-0.36376956,-1.9604493,-0.5161133,0
22162,-0.39648438,-2.2456055,-0.40429688,0
22163,-0.39648438,-2.2456055,-0.40429688,0
22164,-0.23388673,-2.012207,-0.1472168,0
22165,-0.22607422,-1.7016602,-0.109375,0
22166,-0.47363284,-1.0546875,-0.16088867,0
22167,-0.6230469,-0.62792975,-0.16772461,0
22168,-0.6230469,-0.62792975,-0.16772461,0
22169,-0.76171875,-0.12719727,-0.24584961,0
22170,-0.76171875,-0.12719727,-0.24584961,0
22171,-0.65209967,-0.049072266,-0.11645508,0
22172,-0.65209967,-0.049072266,-0.11645508,0
22173,-0.78808594,0.48120117,-0.17529298,0
22174,-0.78808594,0.48120117,-0.17529298,0
22175,-0.66137695,0.36938477,0.04296875,0
22176,-0.66137695,0.36938477,0.04296875,0
22177,-0.5822754,0.06933594,0.16894531,0
22178,-0.2841797,-0.56591797,0.7915039,0
22179,-0.486084,-1.2148439,0.26513672,0
22180,-0.43530273,-0.85375977,0.08203125,0
22181,-0.4609375,-0.37109378,-0.07958985,0
22182,-0.5488281,-0.059814453,-0.059570316,0
22183,-0.60791016,0.016113281,-0.122558594,0
22184,-0.75341797,0.14404297,-0.3212891,0
22185,-0.8222656,0.2578125,-0.49243164,0
22186,-0.8222656,0.2578125,-0.49243164,0
22187,-0.82202154,0.18115236,-0.35766602,0
22188,-0.83984375,0.12939453,-0.2919922,0
22189,-0.71850586,0.18383789,-0.1940918,0
22190,-0.55859375,0.14355469,-0.19433595,0
22191,-0.3081055,0.012451172,-0.07543945,0
22192,0.18457031,0.036621094,0.7663575,0
22193,0.29101562,-0.8876953,1.2365723,0
22194,-0.36303714,-1.6572267,0.86328125,0
22195,0.14111328,-1.515625,0.7978516,0
22196,-0.19165039,-2.9606936,0.41333008,0
22197,0.017822266,-2.2062988,0.2446289,0
22198,-0.19213869,-1.0251465,0.12768555,0
22199,-0.03833008,-1.0373535,-0.005371094,0
22200,-0.050781254,-1.1333008,-0.2602539,0
22201,-0.12792969,-1.1186523,-0.38183594,0
22202,-0.3178711,-0.75512695,-0.46630862,0
22203,-0.50927734,-0.40283203,-0.6633301,0
22204,-0.7202149,-0.3718262,-0.85278326,0
22205,-0.60449225,-0.3544922,-0.70874023,0
22206,-0.61157227,-0.25268555,-0.62524414,0
22207,-0.6696778,-0.11645508,-0.5227051,0
22208,-0.79272467,-0.045898438,-0.4321289,0
22209,-0.79272467,-0.045898438,-0.4321289,0
22210,-0.35253906,0.16967773,-0.1809082,0
22211,-0.12524414,0.9169922,0.7155762,0
22212,-0.1555176,1.4099121,0.5083008,0
22213,-0.23901369,0.72143555,0.27661133,0
22214,0.024169922,0.6142578,0.47070315,0
22215,0.17358398,0.67944336,0.4626465,0
22216,0.33496094,0.7980957,0.64111334,0
22217,0.18652344,-0.8813477,1.4345704,0
22218,-0.34814453,-0.24658203,0.7868653,0
22219,-0.29345703,0.22460938,0.5908203,0
22220,-0.01977539,0.68872076,0.41992188,0
22221,-0.045410156,0.42602542,0.8244629,0
22222,-0.10913086,0.26391602,1.1220703,0
22223,-0.10913086,0.26391602,1.1220703,0
22224,-0.19799806,0.13891602,1.125,0
22225,-0.11914063,0.020263674,0.9313965,0
22226,0.0456543,0.35351565,1.0383301,0
22227,0.0456543,0.35351565,1.0383301,0
22228,0.03540039,0.37353516,1.019043,0
22229,-0.036376953,0.29052734,0.9094238,0
22230,-0.100830086,0.30419922,0.9511719,0
22231,-0.06274414,0.27734375,0.9348145,0
22232,-0.048583988,0.27246094,0.93261725,0
22233,-0.056152344,0.27441406,0.9448242,0
22234,-0.10424805,0.28808594,0.9770508,0
22235,-0.111572266,0.28759766,0.9748535,0
22236,-0.12158203,0.29467773,0.9724121,0
22237,-0.09057618,0.2980957,0.9489746,0
22238,-0.05493164,0.2854004,0.93554693,0
22239,-0.026123049,0.2854004,0.9340821,0
22240,-0.037841797,0.2866211,0.94287115,0
22241,-0.06103516,0.2607422,0.96728516,0
22242,-0.072265625,0.25341797,0.96728516,0
22243,-0.060791016,0.25512695,0.9604493,0
22244,-0.052001953,0.26171875,0.95654297,0
22245,-0.048095703,0.2578125,0.9506836,0
22246,-0.043701172,0.25219727,0.9545899,0
22247,-0.048339844,0.2631836,0.9519043,0
22248,-0.051513676,0.27197266,0.9489746,0
22249,-0.056152344,0.27514648,0.95043945,0
22250,-0.05419922,0.27514648,0.9509278,0
22251,-0.06762695,0.29296875,0.95214844,0
22252,-0.09399414,0.30932617,0.94628906,0
22253,-0.107666016,0.31909183,0.93994147,0
22254,-0.123291016,0.35278323,0.9284668,0
22255,-0.12646484,0.36328125,0.9277344,0
22256,-0.12695312,0.36694336,0.92968756,0
22257,-0.118896484,0.36547852,0.9284668,0
22258,-0.12084961,0.3605957,0.9301758,0
22259,-0.1213379,0.3400879,0.9394531,0
22260,-0.10571289,0.3383789,0.9416504,0
22261,-0.09667969,0.35595703,0.90625006,0
22262,-0.087890625,0.37060547,0.92041016,0
22263,-0.07519532,0.34643555,0.94287115,0
22264,-0.07348633,0.27807617,0.93261725,0
22265,-0.09204102,0.2705078,0.9338379,0
22266,-0.10058594,0.28857422,0.94750977,0
22267,-0.10058594,0.28857422,0.94750977,0
22268,-0.10424805,0.31445312,0.94018555,0
22269,-0.091552734,0.31567383,0.9370118,0
22270,-0.07495117,0.34033206,0.9340821,0
22271,-0.087890625,0.31689456,0.9367676,0
22272,-0.09765625,0.32592773,0.93896484,0
22273,-0.1027832,0.31958008,0.93994147,0
22274,-0.111572266,0.33496094,0.9343262,0
22275,-0.11547852,0.33740237,0.9382324,0
22276,-0.11206055,0.32910156,0.9387207,0
22277,-0.107666016,0.32104492,0.9379883,0
22278,-0.10131836,0.31860352,0.9382324,0
22279,-0.08496094,0.3173828,0.9394531,0
22280,-0.068359375,0.31225586,0.9350586,0
22281,-0.076416016,0.3044434,0.93920904,0
22282,-0.080078125,0.30493164,0.94213873,0
22283,-0.080566406,0.3046875,0.9423828,0
22284,-0.09106445,0.3100586,0.9404297,0
22285,-0.096191406,0.31567383,0.9406739,0
22286,-0.10375977,0.32055667,0.9406739,0
22287,-0.1105957,0.32958984,0.9411621,0
22288,-0.11450195,0.33789062,0.9404297,0
22289,-0.095214844,0.33227542,0.93042,0
22290,-0.10522462,0.34399417,0.9309082,0
22291,-0.10253906,0.32055667,0.9377442,0
22292,-0.096435554,0.31274414,0.9394531,0
22293,-0.08520508,0.3044434,0.9387207,0
22294,-0.083740234,0.29882812,0.93896484,0
22295,-0.08569336,0.31591797,0.9406739,0
22296,-0.09472656,0.32006836,0.9436036,0
22297,-0.091552734,0.31323245,0.9411621,0
22298,-0.0859375,0.3137207,0.9345703,0
22299,-0.09667969,0.31884766,0.93652344,0
22300,-0.10424805,0.3286133,0.94262695,0
22301,-0.1003418,0.33032227,0.9377442,0
22302,-0.08935547,0.328125,0.9338379,0
22303,-0.092773445,0.31933594,0.9384766,0
22304,-0.092773445,0.31933594,0.9384766,0
22305,-0.10229493,0.31518555,0.9423828,0
22306,-0.10522462,0.31640625,0.94091797,0
22307,-0.09472656,0.331543,0.93603516,0
22308,-0.08129883,0.3352051,0.93042,0
22309,-0.08251954,0.328125,0.9318848,0
22310,-0.08203125,0.28759766,0.9482422,0
22311,-0.09057618,0.28881836,0.9487305,0
22312,-0.09082031,0.3051758,0.9411621,0
22313,-0.08154297,0.31909183,0.93261725,0
22314,-0.0925293,0.32104492,0.94213873,0
22315,-0.09375,0.31909183,0.9433594,0
22316,-0.09814453,0.3239746,0.94384766,0
22317,-0.09814453,0.3239746,0.94384766,0
22318,-0.09741211,0.32470703,0.9387207,0
22319,-0.09741211,0.32470703,0.9387207,0
22320,-0.09448242,0.32885742,0.93237305,0
22321,-0.09814453,0.33593753,0.9370118,0
22322,-0.07666016,0.3344727,0.93530273,0
22323,-0.08691407,0.33593753,0.9377442,0
22324,-0.09301758,0.32104492,0.9382324,0
22325,-0.09301758,0.32104492,0.9382324,0
22326,-0.09301758,0.32104492,0.9382324,0
22327,-0.09008789,0.30541992,0.93994147,0
22328,-0.09008789,0.30541992,0.93994147,0
22329,-0.087402344,0.29125977,0.9414063,0
22330,-0.087402344,0.29125977,0.9414063,0
22331,-0.087402344,0.3083496,0.94189453,0
22332,-0.087402344,0.3083496,0.94189453,0
22333,-0.092285156,0.31860352,0.93994147,0
22334,-0.09082031,0.32592773,0.9387207,0
22335,-0.092773445,0.33642578,0.9387207,0
22336,-0.083740234,0.30395508,0.93310547,0
22337,-0.0793457,0.2956543,0.9433594,0
22338,-0.07885743,0.3005371,0.94750977,0
22339,-0.083740234,0.31616214,0.9382324,0
22340,-0.08618165,0.32250977,0.9321289,0
22341,-0.089111336,0.32373047,0.9387207,0
22342,-0.08886719,0.32299805,0.9433594,0
22343,-0.10424805,0.32958984,0.93969727,0
22344,-0.103515625,0.3347168,0.93603516,0
22345,-0.10424805,0.33789062,0.935791,0
22346,-0.106933594,0.3400879,0.9367676,0
22347,-0.09399414,0.31640625,0.9379883,0
22348,-0.07812501,0.31396487,0.93334967,0
22349,-0.0769043,0.3173828,0.9309082,0
22350,-0.08886719,0.31518555,0.9411621,0
22351,-0.08496094,0.3083496,0.9433594,0
22352,-0.08081055,0.31250003,0.9414063,0
22353,-0.091796875,0.32641605,0.93896484,0
22354,-0.092773445,0.3347168,0.93554693,0
22355,-0.0979004,0.33642578,0.935791,0
22356,-0.10620117,0.33251953,0.93261725,0
22357,-0.09887695,0.3212891,0.9379883,0
22358,-0.09082031,0.32763672,0.9343262,0
22359,-0.09301758,0.33422852,0.9345703,0
22360,-0.09667969,0.3249512,0.93627936,0
22361,-0.08935547,0.3249512,0.9348145,0
22362,-0.0871582,0.3212891,0.93603516,0
22363,-0.08959961,0.31933594,0.9377442,0
22364,-0.09008789,0.3173828,0.94018555,0
22365,-0.09423829,0.32055667,0.94262695,0
22366,-0.09350587,0.32568362,0.9370118,0
22367,-0.091796875,0.3352051,0.9387207,0
22368,-0.09301758,0.33227542,0.9377442,0
22369,-0.095947266,0.32885742,0.93530273,0
22370,-0.097167976,0.32641605,0.9309082,0
22371,-0.095947266,0.3212891,0.93334967,0
22372,-0.09350587,0.31323245,0.9406739,0
22373,-0.08178712,0.31640625,0.9433594,0
22374,-0.087890625,0.32080078,0.93627936,0
22375,-0.085449226,0.3149414,0.9345703,0
22376,-0.09204102,0.31567383,0.9404297,0
22377,-0.09033203,0.31054688,0.9433594,0
22378,-0.08520508,0.3081055,0.9406739,0
22379,-0.07324219,0.32055667,0.93652344,0
22380,-0.083740234,0.3310547,0.9433594,0
22381,-0.091796875,0.32250977,0.9460449,0
22382,-0.097167976,0.3212891,0.9345703,0
22383,-0.09863282,0.31958008,0.9328613,0
22384,-0.09375,0.32055667,0.94555664,0
22385,-0.08984376,0.3183594,0.93994147,0
22386,-0.0859375,0.32055667,0.935791,0
22387,-0.088134766,0.32250977,0.93969727,0
22388,-0.096435554,0.31762698,0.9470215,0
22389,-0.08959961,0.30639648,0.9516602,0
22390,-0.06933594,0.3010254,0.9382324,0
22391,-0.064208984,0.3051758,0.9328613,0
