,Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],AnyFall
7293,-0.03940946,0.03986835,-0.07977539,0
7294,-0.050956357,0.119453415,-0.18774328,0
7295,-0.06378395,0.13477801,-0.16240379,0
7296,-0.007478556,0.04669666,-0.062427063,0
7297,0.03020576,0.050601006,-0.040409543,0
7298,-0.02385625,0.036598206,-0.014262736,0
7299,-0.09127734,0.035279274,0.025965197,0
7300,-0.08842798,0.08590317,0.014496337,0
7301,-0.19682907,0.08496856,-0.03661749,0
7302,-0.25061426,-0.041740425,-0.024721758,0
7303,-0.23356274,-0.03325844,0.017700968,0
7304,-0.19346076,0.050694462,-0.007999648,0
7305,-0.159722,0.070904724,-0.040657572,0
7306,-0.056237113,0.0830822,-0.019785,0
7307,0.005059503,0.028463366,0.016084692,0
7308,0.021556254,0.020901682,0.009694088,0
7309,0.029910827,0.006253239,-0.07805378,0
7310,0.017143838,-0.00045014,-0.10536896,0
7311,-0.041098706,0.014698021,-0.12578902,0
7312,-0.101380646,0.045310967,-0.12771226,0
7313,-0.11837806,0.07917499,-0.14315104,0
7314,-0.1701859,0.053241715,-0.18055195,0
7315,-0.14463213,-0.001059544,-0.15466878,0
7316,-0.07372312,0.011306753,-0.13862641,0
7317,-0.07085408,0.056492798,-0.08702469,0
7318,-0.021117091,0.080295555,-0.09418867,0
7319,0.000751819,0.0435152,-0.0758577,0
7320,-0.005469156,0.005975719,-0.08166316,0
7321,-0.06856082,0.019022934,-0.116276346,0
7322,-0.10360252,0.026977528,-0.1716616,0
7323,-0.10604338,0.042373646,-0.17591006,0
7324,-0.17677124,0.06847285,-0.19703588,0
7325,-0.18816288,0.060172066,-0.1803873,0
7326,-0.15040898,0.07269095,-0.15183234,0
7327,-0.043056138,0.020800583,-0.10135171,0
7328,0.009085111,-0.009468083,-0.07901184,0
7329,0.019427741,0.019419666,-0.07295559,0
7330,-0.03722485,0.040390007,-0.09093273,0
7331,-0.09751749,0.05408,-0.17470235,0
7332,-0.11113471,0.042170513,-0.13298553,0
7333,-0.11744206,0.030581465,-0.1370141,0
7334,-0.111364305,0.006520262,-0.13318813,0
7335,-0.091858916,0.026859272,-0.15870194,0
7336,-0.10313977,0.05805682,-0.1347568,0
7337,-0.15762836,0.055146206,-0.14486854,0
7338,-0.13913807,0.069329254,-0.14113495,0
7339,-0.098508686,0.07908153,-0.14313418,0
7340,-0.10761087,0.06519126,-0.15398419,0
7341,-0.07850717,0.019349087,-0.15664674,0
7342,-0.06668162,0.025430672,-0.11784385,0
7343,-0.06519232,0.04961871,-0.145084,0
7344,-0.1006063,0.0596218,-0.18996346,0
7345,-0.11424942,0.061966885,-0.16603702,0
7346,-0.11435868,0.025829304,-0.14263223,0
7347,-0.12827161,0.038976658,-0.13040434,0
7348,-0.12039726,0.052091587,-0.13548431,0
7349,-0.1463397,0.039243687,-0.15003765,0
7350,-0.1757198,0.036146153,-0.16504401,0
7351,-0.13558346,0.05861758,-0.16643763,0
7352,-0.10255891,0.050830834,-0.12236059,0
7353,-0.09924145,0.03481864,-0.11061767,0
7354,-0.04251539,0.03409671,-0.09993824,0
7355,-0.057556212,0.049387924,-0.102338955,0
7356,-0.11370608,0.05988406,-0.14130256,0
7357,-0.1113109,0.046147335,-0.1303436,0
7358,-0.10469407,0.044963825,-0.14078896,0
7359,-0.07344912,0.017692557,-0.13875136,0
7360,-0.05695673,0.005619994,-0.12525916,0
7361,-0.044205576,0.034250252,-0.11959968,0
7362,-0.085302055,0.055071823,-0.1301423,0
7363,-0.07247123,0.07793235,-0.12201197,0
7364,-0.093109995,0.05676841,-0.12710907,0
7365,-0.105709,0.026195517,-0.112116754,0
7366,-0.03977534,-0.005972867,-0.075858876,0
7367,-0.044154853,0.06974887,-0.101872884,0
7368,-0.06377854,0.0806713,-0.115803964,0
7369,-0.043950804,0.030508034,-0.11766191,0
7370,-0.021549795,0.024826998,-0.107445054,0
7371,-0.043076076,0.010865204,-0.11229611,0
7372,-0.116937414,0.04675769,-0.11671792,0
7373,-0.11227164,0.057026852,-0.12678503,0
7374,-0.090189904,0.045089714,-0.12791778,0
7375,-0.09927119,0.04806613,-0.1251233,0
7376,-0.07641779,0.069808,-0.11739072,0
7377,-0.056905724,0.058512677,-0.14617781,0
7378,-0.038203068,0.03710269,-0.14903156,0
7379,-0.013359604,0.017877571,-0.11419223,0
7380,-0.05524374,0.033875458,-0.109848246,0
7381,-0.1294189,0.08747291,-0.14358316,0
7382,-0.13893493,0.055742253,-0.1282433,0
7383,-0.11958948,0.028570166,-0.13182189,0
7384,-0.09039496,0.030369747,-0.17660104,0
7385,-0.08016523,0.04551505,-0.19011234,0
7386,-0.06534997,0.016614905,-0.13483432,0
7387,-0.122275874,0.027579298,-0.1284342,0
7388,-0.11282046,0.054841988,-0.11240648,0
7389,-0.12382397,0.09691238,-0.065510295,0
7390,-0.19119976,0.06417941,-0.06613555,0
7391,-0.21236008,0.018386833,-0.06516227,0
7392,-0.047393158,0.046540257,-0.07145659,0
7393,0.008888861,0.033209797,-0.062032253,0
7394,0.015303263,0.0278244,-0.0461905,0
7395,-0.004372671,0.0343523,-0.065562166,0
7396,-0.07040087,0.028390879,-0.073211364,0
7397,-0.088053256,0.061376564,-0.111601494,0
7398,-0.066748336,0.053730957,-0.10541422,0
7399,-0.068237334,0.049540512,-0.12379082,0
7400,-0.089579664,0.05669688,-0.13857532,0
7401,-0.096661985,0.055674545,-0.11992852,0
7402,-0.15301523,0.061966885,-0.14549156,0
7403,-0.13888472,0.035390843,-0.1419743,0
7404,-0.04085312,0.04946994,-0.1103979,0
7405,-0.033326983,0.049814217,-0.10916925,0
7406,-0.084866785,0.05710887,-0.08507079,0
7407,-0.105103716,0.038209908,-0.09281844,0
7408,-0.09866604,0.033765785,-0.079088144,0
7409,-0.093904056,0.050711624,-0.11199749,0
7410,-0.07607422,0.046524994,-0.10857723,0
7411,-0.03466376,0.014162059,-0.07473427,0
7412,-0.070489645,0.030454628,-0.09490795,0
7413,-0.061149374,0.07153701,-0.083842136,0
7414,-0.07658615,0.063245766,-0.11489131,0
7415,-0.078632176,0.019916525,-0.13470474,0
7416,-0.014921168,-0.000855452,-0.102685705,0
7417,-0.034337208,0.08159541,-0.09476978,0
7418,-0.065850876,0.099312775,-0.10005378,0
7419,-0.08289374,0.0605421,-0.12416379,0
7420,-0.051857248,0.031782143,-0.10807284,0
7421,-0.005600888,0.0377407,-0.11799438,0
7422,0.023553006,0.067227356,-0.108113974,0
7423,0.014038432,0.053036682,-0.11575863,0
7424,-0.045795362,0.030038824,-0.1443731,0
7425,-0.042924937,0.042686455,-0.12847506,0
7426,-0.003744375,0.07687759,-0.12946917,0
7427,-0.024016041,0.022426596,-0.14396915,0
7428,-0.009328049,0.001886361,-0.11381573,0
7429,-0.011755515,0.01681041,-0.12425712,0
7430,-0.06665687,0.058962815,-0.1328955,0
7431,-0.12531246,0.08574008,-0.14821221,0
7432,-0.07570618,0.0037403,-0.15984797,0
7433,-0.07028903,-0.004525196,-0.18449008,0
7434,-0.0635833,0.051081646,-0.16397506,0
7435,-0.038630348,0.055803288,-0.1670404,0
7436,-0.004319731,0.034596436,-0.15847996,0
7437,-0.05949092,0.034012783,-0.15212084,0
7438,-0.046654318,0.034775726,-0.14403777,0
7439,-0.09243682,0.051351536,-0.15173052,0
7440,-0.10884494,0.03215884,-0.1576227,0
7441,-0.024520367,0.033732407,-0.12579438,0
7442,-0.038359523,0.03520869,-0.15907376,0
7443,-0.06902764,0.028994549,-0.16793507,0
7444,-0.073379256,0.04753493,-0.16613092,0
7445,-0.06341515,0.055232037,-0.15106498,0
7446,-0.07148372,0.051339142,-0.12600492,0
7447,-0.097638264,0.026542654,-0.1316346,0
7448,-0.10970676,0.033655155,-0.12837145,0
7449,-0.17393549,0.05865191,-0.18590066,0
7450,-0.1702005,0.051186547,-0.17273277,0
7451,-0.08179857,0.074702255,-0.13071391,0
7452,-0.05998608,0.032364838,-0.14050166,0
7453,0.002889533,0.023354525,-0.115730084,0
7454,0.046826422,0.04327869,-0.09848522,0
7455,-0.043610282,0.076155655,-0.11496669,0
7456,-0.16068546,0.12680243,-0.098801136,0
7457,-0.16034465,0.03999805,-0.02630256,0
7458,-0.15908137,0.041812893,-0.03420353,0
7459,-0.05308307,-0.025535587,-0.05884175,0
7460,0.0636825,-0.050556183,-0.043026358,0
7461,0.18572971,-0.052616116,0.024593111,0
7462,0.088733025,-0.012197494,-0.009538149,0
7463,0.097734466,0.24895954,-0.052763894,0
7464,-0.12076808,0.19194794,-0.0655421,0
7465,-0.34605646,-0.10588742,-0.005551434,0
7466,-0.74725723,-0.11738875,-0.09236064,0
7467,-0.5143076,0.1339178,-0.18527186,0
7468,-0.13801637,0.10829734,-0.113355495,0
7469,0.5759341,0.06566716,-0.0586085,0
7470,0.6813609,0.103745475,-0.060018875,0
7471,0.13580596,-0.08845901,0.019078495,0
7472,-0.5658173,-0.28631687,0.044236626,0
7473,-0.6322305,-0.14834882,-0.08988904,0
7474,-0.31587088,0.41671845,-0.38145402,0
7475,-0.12697834,0.31584355,-0.30172935,0
7476,0.078625575,0.010792733,-0.01715819,0
7477,0.12698404,-0.024763104,0.011219291,0
7478,0.10838505,-0.031507492,-0.02648378,0
7479,-0.06947562,0.05698489,-0.15182424,0
7480,-0.19978556,0.15504073,-0.20336144,0
7481,-0.56654036,-0.04613879,-0.2244145,0
7482,-0.652008,-0.16073707,-0.17468075,0
7483,-0.5052806,-0.00599482,-0.22423938,0
7484,-0.014301911,0.19523714,-0.3009523,0
7485,0.19043997,0.15328598,-0.1868569,0
7486,0.25252354,0.11626625,-0.07092564,0
7487,-0.02666397,-0.00494195,-0.16333802,0
7488,-0.20206025,-0.017680189,-0.28729776,0
7489,-0.40730327,0.104353875,-0.3611861,0
7490,-0.36326677,0.1110172,-0.3284124,0
7491,-0.23807889,0.09761045,-0.3106385,0
7492,-0.11168738,0.09547708,-0.31661287,0
7493,-0.01828681,0.09036158,-0.30990893,0
7494,0.103907205,0.094051346,-0.24871597,0
7495,0.08492355,0.06306266,-0.21627583,0
7496,0.046010215,-0.001976023,-0.18883549,0
7497,0.007665955,0.029053675,-0.22569662,0
7498,-0.00667271,0.02839087,-0.25994325,0
7499,0.013335399,-0.053328533,-0.3109182,0
7500,0.05513423,-0.05115129,-0.29350394,0
7501,0.13192782,-0.072897926,-0.2679446,0
7502,0.079178646,-0.24600698,-0.2199638,0
7503,0.05985856,-0.21273233,-0.21179026,0
7504,0.22816956,-0.20557404,-0.16301768,0
7505,0.28575242,-0.22924614,-0.07219699,0
7506,0.54089016,-0.03642939,0.07485767,0
7507,0.6571718,0.1951113,0.15249978,0
7508,0.50753564,0.28006366,0.1774961,0
7509,0.09220786,0.27904034,0.14782149,0
7510,-0.088230796,0.23127651,0.12355903,0
7511,-0.23647329,0.123431206,0.105018586,0
7512,-0.2526416,0.068058014,0.14593402,0
7513,-0.29814693,0.08843231,0.14001742,0
7514,-0.25397655,0.002479557,0.16497143,0
7515,-0.19440922,0.008937842,0.18503647,0
7516,-0.10515897,0.07229043,0.19517191,0
7517,-0.14156409,0.07145691,0.11249311,0
7518,-0.112840615,0.12191868,0.058776014,0
7519,-0.005648103,0.09069538,0.029529577,0
7520,-0.016880443,0.07484913,0.04132552,0
7521,-0.06555397,0.028877256,-0.009968549,0
7522,-0.06949408,0.005038258,-0.0402034,0
7523,-0.09617895,0.013527866,-0.03872873,0
7524,-0.050333753,0.07030964,-0.030383006,0
7525,-0.014208281,0.10681343,-0.02089842,0
7526,0.033933222,0.042957306,-0.015625691,0
7527,0.000527146,-0.008898737,-0.031800017,0
7528,-0.0409301,0.014347073,-0.048261058,0
7529,-0.09885952,0.022747988,-0.057660043,0
7530,-0.17243347,0.019972794,-0.056157477,0
7531,-0.31766045,0.02880191,-0.026270656,0
7532,-0.3055798,0.0893526,-0.019792745,0
7533,-0.2997144,0.14501761,-0.01816011,0
7534,-0.49632233,0.13628387,0.06205211,0
7535,-0.68229795,0.12715147,0.11879856,0
7536,-0.70446783,0.17772675,0.24680264,0
7537,-0.23776877,0.17000009,0.36356595,0
7538,0.007037595,0.17044166,0.45193768,0
7539,0.40387267,0.001274154,0.6624547,0
7540,0.4959914,-0.033739988,0.8071943,0
7541,0.37180966,0.12463767,1.0002773,0
7542,-0.14557539,0.8176451,0.4994201,0
7543,-0.31923723,0.98935795,0.054040838,0
7544,-0.3419522,0.52783674,-0.59088874,0
7545,-0.30119962,0.112336114,-0.7366562,0
7546,-0.2706814,-0.41463763,-0.8205597,0
7547,-0.30898046,-0.74436,-0.66778165,0
7548,-0.25421834,-0.77238375,-0.46350792,0
7549,0.06482075,-0.43521976,0.01234358,0
7550,0.14852229,-0.31244275,0.22605397,0
7551,0.30774963,-0.32743737,0.6421773,0
7552,0.32105786,-0.6235332,0.7675121,0
7553,0.23308197,-0.717822,0.75551605,0
7554,0.27515084,-0.6964635,0.89356536,0
7555,0.37247407,-0.7043771,1.054445,0
7556,0.52283674,-0.5821056,1.3667929,0
7557,0.72297233,-0.48768985,2.018155,0
7558,0.6573465,-0.34176144,2.3241024,0
7559,0.009484112,0.23954311,2.697859,0
7560,-0.4770555,0.6021501,2.7544513,0
7561,-1.5659232,2.4255,1.3092247,0
7562,-1.3217273,2.062767,1.169294,0
7563,-0.5419513,1.1308137,2.1267679,0
7564,0.2965337,0.4097672,1.0131717,0
7565,-0.2656103,0.5057239,-0.83377236,0
7566,-0.76199543,0.14802535,-2.7103019,0
7567,-0.24648511,-0.9310142,-2.548416,0
7568,0.38230354,-0.8352939,-2.0471497,0
7569,1.5743726,0.19273566,-0.92401993,0
7570,1.533872,0.19916439,-0.64530134,0
7571,0.801836,-0.5278425,-0.40866387,0
7572,0.18578921,-0.83082867,-0.38227397,0
7573,0.09408498,-0.8193979,-0.49436522,0
7574,0.42858073,-0.66841507,-0.10311282,0
7575,0.55574965,-0.54771703,0.40034106,0
7576,0.4712803,-0.55067724,1.3713899,0
7577,0.27742,-0.3602275,1.751494,0
7578,0.26575485,0.008091086,1.9315032,0
7579,0.4006197,0.29316247,1.9613496,0
7580,0.4818713,0.2607385,1.6984437,0
7581,0.22507468,0.9228183,1.9058198,0
7582,-0.06644666,2.9415274,1.6884196,0
7583,0.5541507,4.162076,0.7967578,0
7584,-0.27573928,2.9588985,-1.4658827,0
7585,-1.1375455,-0.1763927,-2.2822142,0
7586,-0.78850424,-2.5150943,-1.6627281,0
7587,-0.18530264,0.661047,-0.29421672,0
7588,-0.2083005,1.4061394,-0.12614748,0
7589,-0.40714917,-0.2971201,0.16937165,0
7590,-0.5225317,-1.2921152,0.30204237,0
7591,-0.8524786,-1.7018204,0.19985111,0
7592,-1.002453,-2.2673364,0.06763087,0
7593,-1.0435646,-2.6707125,0.45028746,0
7594,-0.78055704,-2.4428139,1.4208288,0
7595,-0.57363325,-1.7992553,1.8485466,0
7596,-0.45111156,-0.28682888,2.3486326,0
7597,0.1776793,1.3342649,2.2091644,0
7598,0.36383066,2.4441779,2.2590368,0
7599,-0.08170889,5.3230925,0.4843206,0
7600,-0.07155782,6.1984606,-1.9537082,0
7601,-0.37304026,2.0291698,-3.3396852,0
7602,-0.31815973,-2.318955,-1.905323,0
7603,-0.34363943,-2.420481,-2.121438,0
7604,-0.6181721,-1.4709618,-3.0591052,0
7605,-0.4216467,-0.9915611,-2.7381482,0
7606,0.22208375,-0.5404931,-1.0921305,0
7607,0.22660963,-0.942667,-0.3057273,0
7608,0.25936365,-1.2371635,-0.40447718,0
7609,0.36638093,-0.90333843,-0.37917742,0
7610,0.37662202,-0.4038067,0.030347569,0
7611,0.14810507,-0.11901469,0.94332516,0
7612,-0.087632805,-0.7911777,0.92155826,0
7613,0.093574464,-0.97645277,0.67241436,0
7614,0.5526328,-0.7504167,1.125292,0
7615,0.28817725,-0.52004325,2.307677,0
7616,-2.6005619,0.82590306,3.396546,0
7617,-1.7936485,2.9063902,0.31249458,0
7618,-0.21921581,3.2609708,-2.3097992,0
7619,1.5465704,2.135698,-6.277752,0
7620,1.2647728,1.780236,-5.1196747,0
7621,-0.8297391,2.5105104,-0.28131998,0
7622,-1.1037456,0.20735358,0.15986963,0
7623,-0.7434247,-1.3542652,-0.2069796,0
7624,-0.72609895,-2.5463085,-0.16727474,0
7625,-0.81535256,-2.4451685,-0.06865674,0
7626,-0.965813,-2.2731047,-0.05138029,0
7627,-1.4861803,-2.04282,0.2270397,0
7628,-1.5874851,-1.8581781,0.49726534,0
7629,-2.060337,-0.565093,1.3666271,0
7630,-2.3178406,-0.004096,1.4568634,0
7631,-1.765383,0.8722601,0.8609011,0
7632,-1.831289,3.1012735,0.4033529,0
7633,-1.2203293,3.8855467,-0.26369923,0
7634,1.3408406,2.1770294,-2.954004,0
7635,2.0027246,0.6209057,-3.6548572,0
7636,1.0432017,-1.4908277,-2.4363618,0
7637,1.1309413,-1.6407586,-2.2541542,0
7638,1.5975344,-0.844739,-2.133556,0
7639,1.6748985,0.4566555,-0.73873377,0
7640,1.2117497,0.40621284,-0.19201858,0
7641,0.59821975,-0.53762245,-0.17602706,0
7642,0.45857346,-0.74407387,0.14512995,0
7643,0.1476132,-0.44599625,0.5808524,0
7644,-0.5478554,-0.6778688,0.94877905,0
7645,-0.45122743,-1.0730677,0.87063366,0
7646,-0.015665129,-0.7376642,0.46104217,0
7647,-1.4832809,-0.03732105,1.3399167,0
7648,-2.3287258,0.13807872,1.3617063,0
7649,-0.85421085,1.219677,-0.6406291,0
7650,0.9356307,2.2505598,-1.3733746,0
7651,3.7471342,1.7198133,-2.2957578,0
7652,1.5877115,0.051918913,-1.8988489,0
7653,-0.23874526,0.952588,-1.1386611,0
7654,-1.1786184,1.660695,-0.6850317,0
7655,-0.70959735,0.6299085,-0.75574106,0
7656,-0.19001299,-1.149171,-1.0120416,0
7657,-0.5708853,-1.5225183,-0.9333196,0
7658,-0.77699506,-1.451913,-0.88114935,0
7659,-1.2843856,-1.0934697,-0.7965076,0
7660,-1.6177226,-1.0910388,-0.74558514,0
7661,-2.0344775,-1.2790939,-0.657783,0
7662,-1.3680682,-0.8355656,-1.07339,0
7663,-0.70196,-0.27163607,-0.99280834,0
7664,-0.21010238,1.5457582,-0.7580692,0
7665,0.24971981,2.9194498,-0.7616512,0
7666,1.2082187,3.5058384,-0.44838387,0
7667,1.1548816,-0.046637554,-0.78434217,0
7668,1.433157,-1.0478868,-0.5442201,0
7669,2.3878105,-1.1144867,-0.036718674,0
7670,2.3801591,-0.77276987,-0.051268622,0
7671,1.5875843,-0.33744046,0.18561272,0
7672,0.82869065,-0.12748428,0.5880209,0
7673,0.57095796,-0.08889575,0.6224711,0
7674,0.32763898,-0.37782666,0.52786195,0
7675,0.3348379,-0.5256528,0.54284626,0
7676,0.46565384,-0.40668672,0.6545653,0
7677,0.15614308,-0.294013,0.42118558,0
7678,-0.0967779,-0.4287071,0.36670172,0
7679,-0.46906713,-0.55351925,0.5886919,0
7680,-0.5916004,-0.38765332,0.5800344,0
7681,-0.10852012,-0.04784012,0.062453967,0
7682,0.1901739,0.3495817,-0.72324145,0
7683,-0.17499296,0.93746465,-0.95865715,0
7684,0.26550752,2.0715141,1.1550277,0
7685,1.3939309,2.060959,1.8941681,0
7686,3.2786388,-0.29470912,0.17653726,0
7687,1.6439424,-0.71806335,-1.1024393,0
7688,0.44227934,0.35230824,-0.65795606,0
7689,-0.31759712,1.588376,0.16449673,0
7690,-0.14495562,0.87697315,0.0729699,0
7691,0.17252068,-0.62878036,-0.34651396,0
7692,-0.12723151,-0.5740023,-0.5198101,0
7693,-0.4270985,-0.5208989,-0.5209411,0
7694,-0.6144266,-0.5005903,-0.29057422,0
7695,-0.41978857,-0.48199466,-0.17778659,0
7696,0.23892523,-0.66948414,-0.33120158,0
7697,0.85278565,-0.56979084,-0.51637715,0
7698,0.84375155,-0.18184851,-0.17417094,0
7699,0.5061184,0.8317719,0.4465954,0
7700,0.54003656,0.82623106,0.35003203,0
7701,1.5237048,0.2700949,-0.27139267,0
7702,1.9559057,-0.09553908,-0.44723213,0
7703,1.5324415,-0.17273806,-0.21429886,0
7704,0.7536991,-0.03881452,0.19445714,0
7705,0.60402846,0.017384548,0.097182885,0
7706,0.70035434,-0.0514822,-0.24694404,0
7707,1.0897253,0.1981411,-0.3019315,0
7708,1.0747904,0.44307044,-0.14545096,0
7709,0.07767297,0.24173643,0.3652194,0
7710,-0.45889443,-0.020810103,0.61859745,0
7711,-0.5147372,-0.12793729,0.7801599,0
7712,-0.4461949,-0.08740613,0.6746339,0
7713,-0.5851176,0.028969793,0.72195137,0
7714,-0.46840346,0.19749644,0.695233,0
7715,-0.22633532,0.09557536,0.566043,0
7716,0.18415703,-0.11251637,0.41663998,0
7717,0.18915227,-0.079281785,0.34301051,0
7718,0.049876757,-0.049443226,0.3436864,0
7719,-0.17192625,0.008227367,0.4007548,0
7720,-0.23112029,0.043336887,0.421352,0
7721,-0.364269,0.10068132,0.3991908,0
7722,-0.44325757,-0.02270316,0.38399637,0
7723,-0.37258428,-0.0785961,0.37085634,0
7724,0.042646006,-0.030348767,0.19027466,0
7725,0.1877641,0.003908166,0.079834536,0
7726,0.042791337,-0.038118355,0.120679595,0
7727,0.003343541,0.078246124,0.16442467,0
7728,0.08805846,0.10450078,0.07456264,0
7729,0.005251511,-0.020242691,-0.011847938,0
7730,-0.18572193,-0.05553341,0.04713014,0
7731,-0.2901054,0.058821682,0.16954337,0
7732,-0.17590222,0.036453255,0.17798406,0
7733,-0.12766364,-0.012964242,0.16140527,0
7734,-0.055256773,-0.033525463,0.08467611,0
7735,-0.18020324,0.01838684,0.05771781,0
7736,-0.5201187,0.081599236,0.17820069,0
7737,-0.49558622,0.025995256,0.22705016,0
7738,-0.36724573,-0.002320288,0.16375057,0
7739,-0.1825894,-0.028749468,0.028365871,0
7740,-0.15432855,-0.054910664,0.0115165,0
7741,-0.24328485,0.018089293,0.044899646,0
7742,-0.22755383,0.11909294,0.05227348,0
7743,-0.2343223,0.06280231,-0.018989619,0
7744,-0.39280474,-0.003252045,-0.13100141,0
7745,-0.4647678,0.040204987,-0.060971078,0
7746,-0.37707594,0.03959465,0.14255838,0
7747,-0.05456828,0.007275587,0.12663314,0
7748,0.09035267,-0.008543959,0.13062924,0
7749,0.19623822,0.050693534,0.3574357,0
7750,0.16843186,0.09885791,0.4946953,0
7751,0.17735085,0.03748993,0.6237339,0
7752,0.0638033,0.016140975,0.63424075,0
7753,0.041200057,0.05500511,0.6436145,0
7754,0.048495382,0.14021401,0.68309575,0
7755,0.038637787,0.11628155,0.69945437,0
7756,0.18091439,-0.00778671,0.6657394,0
7757,0.26564044,0.04844097,0.5930733,0
7758,0.17521565,0.047635116,0.57374674,0
7759,0.08424954,0.046999976,0.75800145,0
7760,0.25070786,0.05807595,0.7348321,0
7761,0.550074,0.07477191,0.30246383,0
7762,0.46374053,0.005330104,0.14989741,0
7763,0.44839686,-0.007844904,0.20426843,0
7764,0.50627834,0.009310747,0.23670603,0
7765,0.47006166,0.004031209,0.31853536,0
7766,0.39795727,-0.007322263,0.7087318,0
7767,0.7316799,-0.060555406,0.6714076,0
7768,0.86677456,-0.114294,0.6074498,0
7769,0.6716025,-0.27160352,0.9394335,0
7770,0.42544845,-0.3434953,0.87596583,0
7771,0.19127898,-0.21619701,-0.14662398,0
7772,0.6497745,0.086961776,0.24976401,0
7773,0.72578895,0.53019625,0.6105098,0
7774,0.1325182,1.3554182,0.13008061,0
7775,-0.4742273,1.3284254,-0.29229125,0
7776,-1.7975361,0.34115496,-0.7060161,0
7777,-2.5965621,0.067930095,-1.3260348,0
7778,-2.4943683,0.62623006,-1.8328347,0
7779,-1.5827539,1.7611759,-2.728105,0
7780,-1.277355,1.3427894,-2.7730987,0
7781,-1.5325491,-0.14045346,-1.675108,0
7782,-1.2279835,-0.28991798,-0.12656324,0
7783,-0.98181903,-0.03989221,0.14586657,0
7784,-0.55585825,-0.36620143,-0.274376,0
7785,-0.25956094,-1.0298357,-0.8289424,0
7786,-0.5488446,-1.3588802,-1.058311,0
7787,-0.5248712,-1.115921,0.8111848,0
7788,-0.65707254,-0.6914596,1.5532943,0
7789,-1.1742235,-0.24536699,1.5494087,0
7790,-1.3129039,-0.33601755,1.3355697,0
7791,-1.4334074,-0.17854594,0.9488275,0
7792,-1.5978869,0.51057714,-0.21717677,0
7793,-1.3775353,1.1829699,-0.9161433,0
7794,-0.2867311,2.0921946,-1.880699,0
7795,0.117378235,1.2633227,-1.5986832,0
7796,0.047252,-0.9924774,-0.25483245,0
7797,0.31117177,-0.80590254,-1.441339,0
7798,0.9725797,-0.48248684,-2.4412334,0
7799,1.5868244,0.061959177,-2.2302742,0
7800,1.3301826,0.007762857,-1.442575,0
7801,0.8870368,-0.30133346,-1.0455157,0
7802,0.9339042,-0.22480966,-0.76101744,0
7803,0.8526312,-0.13310812,-0.06383232,0
7804,0.021741807,-0.15859978,1.2257199,0
7805,-0.4248793,-0.26151937,1.3007404,0
7806,-0.72598714,-0.3097553,1.029053,0
7807,-0.9755604,-0.28473088,1.0873634,0
7808,-1.1761804,-0.43254563,1.2312164,0
7809,-1.1056104,-0.69491,1.4796681,0
7810,-0.9864398,-0.65656084,1.4462316,0
7811,-0.8126421,-0.58629316,0.939946,0
7812,-0.774421,-0.65597147,0.98738724,0
7813,-0.7233126,-0.43310064,1.1582069,0
7814,-0.5688524,0.24955471,1.4452507,0
7815,-0.7696734,0.5419608,1.4437425,0
7816,-2.4048984,2.4216938,-0.64109993,0
7817,-0.23649758,6.218608,-2.274958,0
7818,0.77608114,5.8672037,-2.720493,0
7819,1.2502295,-1.208729,-4.78362,0
7820,1.2356777,-3.3058703,-3.8749783,0
7821,-1.2590008,0.33977318,0.53494763,0
7822,-1.6725562,2.2942886,1.2419599,0
7823,-0.861814,1.5745516,0.17232777,0
7824,0.53764427,-1.3279829,-1.2036589,0
7825,0.3433509,-2.6954446,-1.0097721,0
7826,-0.81256616,-2.2344837,-0.16858198,0
7827,-1.3066524,-0.90513897,0.1930908,0
7828,-1.4325469,-0.72887325,0.26782244,0
7829,-2.1964006,-1.0718756,0.5452166,0
7830,-2.696207,-1.1536512,0.4389028,0
7831,-3.1158257,-0.63810647,-0.78860027,0
7832,-2.5389383,0.52085674,-1.2495868,0
7833,-2.3700302,1.2518023,-1.0309299,0
7834,-1.8785762,3.1935558,-1.0359607,0
7835,-0.49412426,4.114624,-1.0699508,0
7836,0.5771373,2.3203506,-0.92971003,0
7837,0.3171419,-0.8816357,-0.9835778,0
7838,1.2540516,-1.5363789,-0.6513346,0
7839,2.4128294,-1.6368818,-0.7067714,0
7840,1.9060752,-1.130517,-0.6539218,0
7841,0.443568,-0.35600471,-0.09390685,0
7842,0.14928767,-0.2787542,0.30086163,0
7843,0.28629336,-0.5055895,0.26417363,0
7844,0.72386223,-1.3282957,0.25614476,0
7845,0.722757,-1.38136,0.43417794,0
7846,0.17630994,-0.7911281,0.6086133,0
7847,-0.1799041,-0.73950094,0.6208368,0
7848,-0.32805368,-0.7379894,0.6613575,0
7849,-0.3378386,-0.6061048,0.73564684,0
7850,-0.53160375,-0.33563516,0.94391626,0
7851,-1.6086249,2.226223,0.15341307,0
7852,0.5902354,4.665824,-0.31939712,0
7853,2.2367556,4.4067974,-0.37430298,0
7854,3.233199,1.1351767,-1.3333025,0
7855,2.0616753,-0.06847194,-1.366652,0
7856,-0.84572715,0.15303509,-1.0269908,0
7857,-0.45264626,-0.3831473,-1.0340667,0
7858,-0.063932866,-0.9931107,-1.1259354,0
7859,-0.44836646,-1.5911436,-0.88122135,0
7860,-0.66102624,-1.5352612,-0.7081765,0
7861,-0.48321158,-1.5352756,-0.9387311,0
